lat,lon,risk_score,risk_level,slope,NDVI,rainfall,competency_index,elevation,FS
30.3351,78.5113,0.9708,High,20.890907287597656,0.5686563239547726,1163.2594513893127,0.449999988079071,1001,2.1335696198057144
30.9085,78.3299,0.8576,High,57.71592330932617,0.5103234496165673,1687.997076511383,0.3799999952316284,1933,0.7269904816900279
30.3642,79.3158,0.9804,High,21.37800979614257,0.4908199839075414,1077.6563596725464,0.3799999952316284,915,1.9685705148183463
30.418695143327685,78.65200211627422,0.4899,Medium,24.40123748779297,0.746789811420479,1382.5566864013672,0.449999988079071,1218,1.770600874383207
30.316270149729306,79.83684858810494,0.0169,Low,25.09471702575684,0.0387164379660529,1388.709980249405,0.3799999952316284,5450,1.5995710678414143
30.55619069263001,79.25964509665413,0.0174,Low,44.741920471191406,0.3778853151376803,1307.7422440052032,0.3799999952316284,3881,0.911082616470226
30.09455634477439,79.54300674296583,0.7846,High,20.67383575439453,0.6853151828487408,1276.798596382141,0.3799999952316284,2456,1.9789371949166712
30.43239636018509,78.86425356148868,0.0628,Low,12.506505966186523,0.8235735847742949,1496.3313150405884,0.3799999952316284,1990,3.178390624241545
30.58079682985348,78.24990558457134,0.4992,Medium,24.74828147888184,0.7096223719126351,1706.732907295227,0.449999988079071,1656,1.6667152019569067
30.796,78.623,0.7411,High,22.25079917907715,0.6544733362714855,1316.9132268428802,0.3799999952316284,2848,1.826092141991721
30.643907957067764,79.29641711998394,0.06,Low,32.17301177978516,0.2341060289401892,1567.3991656303406,0.3799999952316284,4609,1.2130076083663253
30.36667887970298,79.75954723314469,0.0131,Low,29.533994674682617,0.1040189125295508,1306.4858090877533,0.3799999952316284,4767,1.3722013122034138
30.0667,79.0193,0.9339,High,38.34929275512695,0.4127560579624483,1285.219703912735,0.3799999952316284,1738,1.0588306340260318
30.6145,79.8102,0.8213,High,20.77050971984864,0.4861961289683031,953.9764499664308,0.3799999952316284,3783,2.0627666497272426
30.184854455525528,79.97337318663998,0.0316,Low,54.29969024658203,0.1853115472887335,1242.477594614029,0.3799999952316284,4075,0.7842659176441468
30.099579713540027,79.84004438623415,0.0545,Low,36.97761154174805,0.4549691720493248,1462.699794769287,0.3799999952316284,2552,1.0718742783617634
30.08023374566164,78.5682685057252,0.0357,Low,34.46138000488281,0.5773417714431819,1457.647339105606,0.5799999833106995,880,1.4220320355378069
30.7331,79.0685,0.9156,High,33.78836441040039,0.4457914790439903,1531.723654270172,0.3799999952316284,3727,1.1609739404917676
30.50415824,79.48751264,0.9772,High,53.41403198242188,0.4635862036943889,1243.2289493083954,0.3799999952316284,1921,0.7929100635651003
30.3299,79.3206,0.9673,High,39.34046173095703,0.7599835745816652,1224.7855150699615,0.3799999952316284,1144,1.040708049924884
30.6521,79.5566,0.9058,High,63.19977569580078,0.5946644121929456,1030.4927968978882,0.3799999952316284,3113,0.7532963242025427
30.593780631943453,78.67189503873584,0.1167,Low,37.85579681396485,0.5197094030747431,1434.8632085323334,0.3799999952316284,1748,1.051373547335163
30.7362,78.44,0.943,High,39.45325469970703,0.6234273817876492,1797.9834294319153,0.449999988079071,1251,1.0481921339977416
30.595229732719403,79.44080987996016,0.0069,Low,54.030757904052734,0.2646115300948849,1222.9817068576813,0.3799999952316284,4130,0.7883791225446505
30.014998500377136,78.87881071550903,0.0182,Low,30.09310531616211,0.5523619865623052,1334.2404198646543,0.449999988079071,2032,1.4458823995138197
30.15601864044244,79.05792348891553,0.1126,Low,30.89500999450684,0.806017165814463,1395.499323606491,0.2000000029802322,2181,1.0329759436330603
30.86880109581782,78.92762436051106,0.1097,Low,6.519772052764893,-0.0404904281667784,1189.6469342708588,0.3799999952316284,5154,6.402509307728004
30.6326,78.9953,0.8802,High,49.04838180541992,0.685224787165706,1442.0809650421145,0.3799999952316284,1866,0.8277957848353302
30.80710702031952,79.93410808106573,0.0333,Low,18.91708946228028,0.0566806691108309,576.31372153759,0.4199999868869781,5145,2.4808949405075342
30.135,78.3896,0.9536,High,26.130773544311523,0.7536260512501525,1682.1877837181091,0.449999988079071,492,1.5847139855200874
30.7284,79.4971,0.9471,High,34.148101806640625,0.2563639519692545,1081.498502492905,0.3799999952316284,3070,1.2214478079538664
30.6293,78.3303,0.9658,High,54.81444549560547,0.4709778977343743,1664.3780493736267,0.5799999833106995,948,0.9859042821025884
30.688,79.0478,0.9089,High,20.825891494750977,0.7959853150817633,1421.1643433570862,0.3799999952316284,3082,1.9227563916715484
30.71403264446685,79.94482930595568,0.0883,Low,53.48788833618164,0.2297308971534708,623.0143231153488,0.5799999833106995,3420,1.085949731839986
30.8987,78.3399,0.9539,High,27.38454818725586,0.7313762120807757,1768.670153617859,0.3799999952316284,2013,1.38383283615587
