lat,lon,elevation,slope,aspect,curvature,NDVI,rainfall
30.12064661776694,78.44950605044117,727,15.521350860595703,172.25457763671875,11.0,0.6376931555114886,1637.9045009613037
30.70557436348771,78.88905030323059,3493,40.40297317504883,14.082368850708008,38.0,0.4766996848266549,1551.6877245903015
30.60141958027297,78.74379611160269,2446,23.36564064025879,304.197021484375,-5.0,0.6915177304964538,1466.292269229889
30.48668566757897,79.6226306726687,2134,27.82356071472168,23.04936981201172,-4.0,0.5476823795029296,1088.812245130539
30.036356145596056,79.88560695538872,1637,30.185209274291992,68.7899169921875,15.0,0.7471989479950598,1463.5714149475098
30.834636046374513,78.61981881323896,1794,18.106176376342773,101.42201232910156,12.0,0.4348164809938715,1235.0772643089294
30.092697075469633,79.20695384696539,2586,38.429237365722656,358.6488037109375,3.0,0.8961732768131938,1329.2550587654114
30.934971866915763,78.35051312303052,3228,31.90643310546875,65.4174575805664,-70.0,0.662794693088399,1709.3479418754578
30.458800445791468,79.79731839724037,3471,33.001861572265625,287.4037170410156,112.0,0.9662298079853706,1134.142585992813
30.16175922064386,78.3874072653406,924,29.21351432800293,119.48039245605467,-11.0,0.7108346096493532,1641.95454120636
30.04060744935261,78.94189070469425,2080,20.162574768066406,138.54367065429688,19.0,0.6631984477376902,1359.437518119812
30.141076856266185,78.51972207172447,1820,17.294931411743164,51.40071868896485,-10.0,0.7609864086763094,1489.8409819602966
30.003670065323778,79.74610557520865,2354,34.077335357666016,168.84710693359375,35.0,0.4636271046871952,1502.6472544670105
30.543812645590425,78.65886563394045,1533,23.673748016357425,109.4087142944336,-40.0,0.5529938685895057,1453.7749123573303
30.12480769034037,79.95376834763633,2188,36.116310119628906,302.1716003417969,-32.0,0.7477404443217883,1318.7274777889252
30.11098553337907,79.29394422429777,2517,38.11555480957031,223.7658843994141,-8.0,0.6662686705131069,1326.112666130066
30.99395094878563,78.68058089120701,3400,31.146413803100582,69.62188720703125,-43.0,0.4221613095774018,1171.308536529541
30.311444385180096,78.30295369980661,1420,22.03289794921875,-0.0,7.0,0.8023253264737906,1590.564455986023
30.705097512887438,78.81288311358016,4385,37.37339401245117,254.007568359375,5.0,0.2043422213175927,1591.401789188385
30.114387132019324,79.73724268842044,2812,36.5086555480957,326.20623779296875,-56.0,0.9194242177176756,1517.2119092941284
30.212005443846653,78.51451100889088,1705,11.64305591583252,90.0,17.0,0.7213306709436361,1371.287671327591
30.864682138071636,79.91031147617394,5141,5.639765739440918,325.0468139648437,-5.0,0.0786643080508723,515.7691007852554
30.56026644648466,79.09985424678047,2101,33.19359588623047,306.4303283691406,35.0,0.811934974630273,1313.1688106060028
30.30430052737238,78.65911131865268,1025,36.6706428527832,333.0462646484375,18.0,0.7986407946123805,1295.987206697464
30.256396825588684,78.9689521836798,1500,41.06208038330078,305.1708984375,26.0,0.6530342626761396,1165.2271234989166
30.667791049245025,79.19443843151058,3177,42.25714111328125,96.13671875,-67.0,0.7423912982303424,1345.1237499713898
30.663632284065546,79.7998267379852,4114,32.397560119628906,120.67748260498048,10.0,0.1833829011958298,922.267611026764
30.649179374444692,78.953318305851,2523,26.84280014038086,104.82666015625,-11.0,0.8024305348990756,1442.0809650421145
30.994274188042095,79.34498938237384,5758,30.917367935180664,108.9262237548828,15.0,0.0435771760091745,894.2679440975189
30.127992877776453,79.4433072839357,2019,43.82756042480469,153.35507202148438,18.0,0.5956342446436489,1388.074278831482
30.685935734709354,78.57611103952561,2732,32.396419525146484,281.7762756347656,11.0,0.7609977042873985,1571.0522079467771
